Area,ID,TricomeCount
15,KP_ZI251_1_F_19.tif,55
16,KP_ZI251_1_F_19.tif,67
1,KP_ZI251_1_F_17.tif,72
2,KP_ZI251_1_F_17.tif,63
3,KP_ZI251_1_F_17.tif,83
4,KP_ZI251_1_F_17.tif,70
5,KP_ZI251_1_F_17.tif,66
6,KP_ZI251_1_F_17.tif,64
7,KP_ZI251_1_F_17.tif,65
8,KP_ZI251_1_F_17.tif,77
9,KP_ZI251_1_F_17.tif,73
10,KP_ZI251_1_F_17.tif,80
11,KP_ZI251_1_F_17.tif,68
12,KP_ZI251_1_F_17.tif,52
13,KP_ZI251_1_F_17.tif,80
14,KP_ZI251_1_F_17.tif,69
15,KP_ZI251_1_F_17.tif,68
16,KP_ZI251_1_F_17.tif,77
1,KP_ZI251_1_F_16.tif,52
2,KP_ZI251_1_F_16.tif,61
3,KP_ZI251_1_F_16.tif,83
4,KP_ZI251_1_F_16.tif,72
5,KP_ZI251_1_F_16.tif,70
6,KP_ZI251_1_F_16.tif,60
7,KP_ZI251_1_F_16.tif,65
8,KP_ZI251_1_F_16.tif,82
9,KP_ZI251_1_F_16.tif,84
10,KP_ZI251_1_F_16.tif,78
11,KP_ZI251_1_F_16.tif,65
12,KP_ZI251_1_F_16.tif,56
13,KP_ZI251_1_F_16.tif,76
14,KP_ZI251_1_F_16.tif,66
15,KP_ZI251_1_F_16.tif,63
16,KP_ZI251_1_F_16.tif,80
1,KP_ZI251_1_F_15.tif,62
2,KP_ZI251_1_F_15.tif,62
3,KP_ZI251_1_F_15.tif,86
4,KP_ZI251_1_F_15.tif,65
5,KP_ZI251_1_F_15.tif,69
6,KP_ZI251_1_F_15.tif,65
7,KP_ZI251_1_F_15.tif,67
8,KP_ZI251_1_F_15.tif,86
9,KP_ZI251_1_F_15.tif,73
10,KP_ZI251_1_F_15.tif,62
11,KP_ZI251_1_F_15.tif,53
12,KP_ZI251_1_F_15.tif,75
13,KP_ZI251_1_F_15.tif,79
14,KP_ZI251_1_F_15.tif,62
15,KP_ZI251_1_F_15.tif,66
16,KP_ZI251_1_F_15.tif,70
1,KP_ZI251_1_F_14.tif,65
2,KP_ZI251_1_F_14.tif,69
3,KP_ZI251_1_F_14.tif,80
4,KP_ZI251_1_F_14.tif,70
5,KP_ZI251_1_F_14.tif,66
6,KP_ZI251_1_F_14.tif,70
7,KP_ZI251_1_F_14.tif,50
8,KP_ZI251_1_F_14.tif,0
9,KP_ZI251_1_F_14.tif,0
10,KP_ZI251_1_F_14.tif,0
11,KP_ZI251_1_F_14.tif,0
12,KP_ZI251_1_F_14.tif,0
13,KP_ZI251_1_F_14.tif,0
14,KP_ZI251_1_F_14.tif,0
15,KP_ZI251_1_F_14.tif,0
16,KP_ZI251_1_F_14.tif,0
1,KP_ZI251_1_F_13.tif,67
2,KP_ZI251_1_F_13.tif,58
3,KP_ZI251_1_F_13.tif,80
4,KP_ZI251_1_F_13.tif,65
5,KP_ZI251_1_F_13.tif,74
6,KP_ZI251_1_F_13.tif,65
7,KP_ZI251_1_F_13.tif,64
8,KP_ZI251_1_F_13.tif,84
9,KP_ZI251_1_F_13.tif,68
10,KP_ZI251_1_F_13.tif,78
11,KP_ZI251_1_F_13.tif,78
12,KP_ZI251_1_F_13.tif,61
13,KP_ZI251_1_F_13.tif,85
14,KP_ZI251_1_F_13.tif,82
15,KP_ZI251_1_F_13.tif,68
16,KP_ZI251_1_F_13.tif,80
1,KP_ZI251_1_F_12.tif,63
2,KP_ZI251_1_F_12.tif,52
3,KP_ZI251_1_F_12.tif,92
4,KP_ZI251_1_F_12.tif,68
5,KP_ZI251_1_F_12.tif,61
6,KP_ZI251_1_F_12.tif,69
7,KP_ZI251_1_F_12.tif,64
8,KP_ZI251_1_F_12.tif,81
9,KP_ZI251_1_F_12.tif,71
10,KP_ZI251_1_F_12.tif,82
11,KP_ZI251_1_F_12.tif,63
12,KP_ZI251_1_F_12.tif,71
13,KP_ZI251_1_F_12.tif,79
14,KP_ZI251_1_F_12.tif,74
15,KP_ZI251_1_F_12.tif,67
16,KP_ZI251_1_F_12.tif,72
1,KP_ZI251_1_F_11.tif,65
2,KP_ZI251_1_F_11.tif,68
3,KP_ZI251_1_F_11.tif,84
4,KP_ZI251_1_F_11.tif,67
5,KP_ZI251_1_F_11.tif,64
6,KP_ZI251_1_F_11.tif,70
7,KP_ZI251_1_F_11.tif,69
8,KP_ZI251_1_F_11.tif,82
9,KP_ZI251_1_F_11.tif,81
10,KP_ZI251_1_F_11.tif,84
11,KP_ZI251_1_F_11.tif,80
12,KP_ZI251_1_F_11.tif,69
13,KP_ZI251_1_F_11.tif,71
14,KP_ZI251_1_F_11.tif,75
15,KP_ZI251_1_F_11.tif,52
16,KP_ZI251_1_F_11.tif,88
1,KP_ZI251_1_M_10.tif,67
2,KP_ZI251_1_M_10.tif,66
3,KP_ZI251_1_M_10.tif,82
4,KP_ZI251_1_M_10.tif,59
5,KP_ZI251_1_M_10.tif,69
6,KP_ZI251_1_M_10.tif,64
7,KP_ZI251_1_M_10.tif,74
8,KP_ZI251_1_M_10.tif,69
9,KP_ZI251_1_M_10.tif,82
10,KP_ZI251_1_M_10.tif,73
11,KP_ZI251_1_M_10.tif,65
12,KP_ZI251_1_M_10.tif,52
13,KP_ZI251_1_M_10.tif,72
14,KP_ZI251_1_M_10.tif,69
15,KP_ZI251_1_M_10.tif,60
16,KP_ZI251_1_M_10.tif,65
1,KP_ZI251_1_M_09.tif,71
2,KP_ZI251_1_M_09.tif,75
3,KP_ZI251_1_M_09.tif,100
4,KP_ZI251_1_M_09.tif,74
5,KP_ZI251_1_M_09.tif,77
6,KP_ZI251_1_M_09.tif,84
7,KP_ZI251_1_M_09.tif,73
8,KP_ZI251_1_M_09.tif,89
9,KP_ZI251_1_M_09.tif,92
10,KP_ZI251_1_M_09.tif,92
11,KP_ZI251_1_M_09.tif,82
12,KP_ZI251_1_M_09.tif,70
13,KP_ZI251_1_M_09.tif,90
14,KP_ZI251_1_M_09.tif,70
15,KP_ZI251_1_M_09.tif,68
16,KP_ZI251_1_M_09.tif,78
1,KP_ZI251_1_M_08.tif,78
2,KP_ZI251_1_M_08.tif,70
3,KP_ZI251_1_M_08.tif,98
4,KP_ZI251_1_M_08.tif,73
5,KP_ZI251_1_M_08.tif,75
6,KP_ZI251_1_M_08.tif,71
7,KP_ZI251_1_M_08.tif,82
8,KP_ZI251_1_M_08.tif,82
9,KP_ZI251_1_M_08.tif,92
10,KP_ZI251_1_M_08.tif,94
11,KP_ZI251_1_M_08.tif,0
12,KP_ZI251_1_M_08.tif,72
13,KP_ZI251_1_M_08.tif,87
14,KP_ZI251_1_M_08.tif,90
15,KP_ZI251_1_M_08.tif,70
16,KP_ZI251_1_M_08.tif,0
1,KP_ZI251_1_M_07.tif,69
2,KP_ZI251_1_M_07.tif,86
3,KP_ZI251_1_M_07.tif,93
4,KP_ZI251_1_M_07.tif,71
5,KP_ZI251_1_M_07.tif,78
6,KP_ZI251_1_M_07.tif,66
7,KP_ZI251_1_M_07.tif,74
8,KP_ZI251_1_M_07.tif,81
9,KP_ZI251_1_M_07.tif,101
10,KP_ZI251_1_M_07.tif,84
11,KP_ZI251_1_M_07.tif,73
12,KP_ZI251_1_M_07.tif,70
13,KP_ZI251_1_M_07.tif,85
14,KP_ZI251_1_M_07.tif,69
15,KP_ZI251_1_M_07.tif,67
16,KP_ZI251_1_M_07.tif,88
1,KP_ZI251_1_M_06.tif,79
2,KP_ZI251_1_M_06.tif,82
3,KP_ZI251_1_M_06.tif,98
4,KP_ZI251_1_M_06.tif,79
5,KP_ZI251_1_M_06.tif,67
6,KP_ZI251_1_M_06.tif,78
7,KP_ZI251_1_M_06.tif,75
8,KP_ZI251_1_M_06.tif,75
9,KP_ZI251_1_M_06.tif,86
10,KP_ZI251_1_M_06.tif,91
11,KP_ZI251_1_M_06.tif,73
12,KP_ZI251_1_M_06.tif,72
13,KP_ZI251_1_M_06.tif,79
14,KP_ZI251_1_M_06.tif,80
15,KP_ZI251_1_M_06.tif,64
16,KP_ZI251_1_M_06.tif,84
1,KP_ZI251_1_M_05.tif,76
2,KP_ZI251_1_M_05.tif,63
3,KP_ZI251_1_M_05.tif,70
4,KP_ZI251_1_M_05.tif,67
5,KP_ZI251_1_M_05.tif,53
6,KP_ZI251_1_M_05.tif,60
7,KP_ZI251_1_M_05.tif,56
8,KP_ZI251_1_M_05.tif,56
9,KP_ZI251_1_M_05.tif,75
10,KP_ZI251_1_M_05.tif,63
11,KP_ZI251_1_M_05.tif,59
12,KP_ZI251_1_M_05.tif,60
13,KP_ZI251_1_M_05.tif,65
14,KP_ZI251_1_M_05.tif,63
15,KP_ZI251_1_M_05.tif,52
16,KP_ZI251_1_M_05.tif,68
1,KP_ZI251_1_M_04.tif,66
2,KP_ZI251_1_M_04.tif,63
3,KP_ZI251_1_M_04.tif,58
4,KP_ZI251_1_M_04.tif,61
5,KP_ZI251_1_M_04.tif,57
6,KP_ZI251_1_M_04.tif,51
7,KP_ZI251_1_M_04.tif,66
8,KP_ZI251_1_M_04.tif,65
9,KP_ZI251_1_M_04.tif,65
10,KP_ZI251_1_M_04.tif,67
11,KP_ZI251_1_M_04.tif,51
12,KP_ZI251_1_M_04.tif,58
13,KP_ZI251_1_M_04.tif,73
14,KP_ZI251_1_M_04.tif,57
15,KP_ZI251_1_M_04.tif,57
16,KP_ZI251_1_M_04.tif,61
1,KP_ZI251_1_M_03.tif,64
2,KP_ZI251_1_M_03.tif,63
3,KP_ZI251_1_M_03.tif,78
4,KP_ZI251_1_M_03.tif,54
5,KP_ZI251_1_M_03.tif,57
6,KP_ZI251_1_M_03.tif,56
7,KP_ZI251_1_M_03.tif,58
8,KP_ZI251_1_M_03.tif,68
9,KP_ZI251_1_M_03.tif,69
10,KP_ZI251_1_M_03.tif,74
11,KP_ZI251_1_M_03.tif,54
12,KP_ZI251_1_M_03.tif,59
13,KP_ZI251_1_M_03.tif,58
14,KP_ZI251_1_M_03.tif,82
15,KP_ZI251_1_M_03.tif,56
16,KP_ZI251_1_M_03.tif,55
1,KP_ZI251_1_M_02.tif,76
2,KP_ZI251_1_M_02.tif,73
3,KP_ZI251_1_M_02.tif,80
4,KP_ZI251_1_M_02.tif,74
5,KP_ZI251_1_M_02.tif,65
6,KP_ZI251_1_M_02.tif,61
7,KP_ZI251_1_M_02.tif,70
8,KP_ZI251_1_M_02.tif,69
9,KP_ZI251_1_M_02.tif,72
10,KP_ZI251_1_M_02.tif,70
11,KP_ZI251_1_M_02.tif,65
12,KP_ZI251_1_M_02.tif,68
13,KP_ZI251_1_M_02.tif,73
14,KP_ZI251_1_M_02.tif,64
15,KP_ZI251_1_M_02.tif,62
16,KP_ZI251_1_M_02.tif,71
1,KP_ZI251_1_M_01.tif,77
2,KP_ZI251_1_M_01.tif,74
3,KP_ZI251_1_M_01.tif,73
4,KP_ZI251_1_M_01.tif,74
5,KP_ZI251_1_M_01.tif,75
6,KP_ZI251_1_M_01.tif,67
7,KP_ZI251_1_M_01.tif,75
8,KP_ZI251_1_M_01.tif,64
9,KP_ZI251_1_M_01.tif,94
10,KP_ZI251_1_M_01.tif,82
11,KP_ZI251_1_M_01.tif,73
12,KP_ZI251_1_M_01.tif,76
13,KP_ZI251_1_M_01.tif,76
14,KP_ZI251_1_M_01.tif,64
15,KP_ZI251_1_M_01.tif,53
16,KP_ZI251_1_M_01.tif,76
1,KP_ZI251_1_M_20.tif,69
2,KP_ZI251_1_M_20.tif,79
3,KP_ZI251_1_M_20.tif,89
4,KP_ZI251_1_M_20.tif,74
5,KP_ZI251_1_M_20.tif,73
6,KP_ZI251_1_M_20.tif,67
7,KP_ZI251_1_M_20.tif,71
8,KP_ZI251_1_M_20.tif,79
9,KP_ZI251_1_M_20.tif,81
10,KP_ZI251_1_M_20.tif,86
11,KP_ZI251_1_M_20.tif,69
12,KP_ZI251_1_M_20.tif,71
13,KP_ZI251_1_M_20.tif,74
14,KP_ZI251_1_M_20.tif,73
15,KP_ZI251_1_M_20.tif,69
16,KP_ZI251_1_M_20.tif,70
1,KP_ZI251_1_M_19.tif,68
2,KP_ZI251_1_M_19.tif,62
3,KP_ZI251_1_M_19.tif,99
4,KP_ZI251_1_M_19.tif,80
5,KP_ZI251_1_M_19.tif,68
6,KP_ZI251_1_M_19.tif,76
7,KP_ZI251_1_M_19.tif,69
8,KP_ZI251_1_M_19.tif,83
9,KP_ZI251_1_M_19.tif,83
10,KP_ZI251_1_M_19.tif,78
11,KP_ZI251_1_M_19.tif,68
12,KP_ZI251_1_M_19.tif,71
13,KP_ZI251_1_M_19.tif,77
14,KP_ZI251_1_M_19.tif,75
15,KP_ZI251_1_M_19.tif,68
16,KP_ZI251_1_M_19.tif,79
1,KP_ZI251_1_M_18.tif,78
2,KP_ZI251_1_M_18.tif,71
3,KP_ZI251_1_M_18.tif,104
4,KP_ZI251_1_M_18.tif,81
5,KP_ZI251_1_M_18.tif,70
6,KP_ZI251_1_M_18.tif,75
7,KP_ZI251_1_M_18.tif,80
8,KP_ZI251_1_M_18.tif,93
9,KP_ZI251_1_M_18.tif,85
10,KP_ZI251_1_M_18.tif,71
11,KP_ZI251_1_M_18.tif,80
12,KP_ZI251_1_M_18.tif,86
13,KP_ZI251_1_M_18.tif,97
14,KP_ZI251_1_M_18.tif,81
15,KP_ZI251_1_M_18.tif,74
16,KP_ZI251_1_M_18.tif,0
1,KP_ZI251_1_M_17.tif,66
2,KP_ZI251_1_M_17.tif,70
3,KP_ZI251_1_M_17.tif,96
4,KP_ZI251_1_M_17.tif,76
5,KP_ZI251_1_M_17.tif,81
6,KP_ZI251_1_M_17.tif,72
7,KP_ZI251_1_M_17.tif,75
8,KP_ZI251_1_M_17.tif,88
9,KP_ZI251_1_M_17.tif,88
10,KP_ZI251_1_M_17.tif,97
11,KP_ZI251_1_M_17.tif,85
12,KP_ZI251_1_M_17.tif,62
13,KP_ZI251_1_M_17.tif,82
14,KP_ZI251_1_M_17.tif,83
15,KP_ZI251_1_M_17.tif,70
16,KP_ZI251_1_M_17.tif,78
1,KP_ZI251_1_M_16.tif,67
2,KP_ZI251_1_M_16.tif,82
3,KP_ZI251_1_M_16.tif,98
4,KP_ZI251_1_M_16.tif,81
5,KP_ZI251_1_M_16.tif,73
6,KP_ZI251_1_M_16.tif,79
7,KP_ZI251_1_M_16.tif,75
8,KP_ZI251_1_M_16.tif,86
9,KP_ZI251_1_M_16.tif,87
10,KP_ZI251_1_M_16.tif,95
11,KP_ZI251_1_M_16.tif,71
12,KP_ZI251_1_M_16.tif,74
13,KP_ZI251_1_M_16.tif,72
14,KP_ZI251_1_M_16.tif,93
15,KP_ZI251_1_M_16.tif,73
16,KP_ZI251_1_M_16.tif,86
1,KP_ZI251_1_M_15.tif,66
2,KP_ZI251_1_M_15.tif,72
3,KP_ZI251_1_M_15.tif,69
4,KP_ZI251_1_M_15.tif,70
5,KP_ZI251_1_M_15.tif,59
6,KP_ZI251_1_M_15.tif,63
7,KP_ZI251_1_M_15.tif,67
8,KP_ZI251_1_M_15.tif,74
9,KP_ZI251_1_M_15.tif,76
10,KP_ZI251_1_M_15.tif,95
11,KP_ZI251_1_M_15.tif,69
12,KP_ZI251_1_M_15.tif,80
13,KP_ZI251_1_M_15.tif,62
14,KP_ZI251_1_M_15.tif,67
15,KP_ZI251_1_M_15.tif,69
16,KP_ZI251_1_M_15.tif,74
1,KP_ZI251_1_M_14.tif,62
2,KP_ZI251_1_M_14.tif,63
3,KP_ZI251_1_M_14.tif,63
4,KP_ZI251_1_M_14.tif,59
5,KP_ZI251_1_M_14.tif,49
6,KP_ZI251_1_M_14.tif,53
7,KP_ZI251_1_M_14.tif,58
8,KP_ZI251_1_M_14.tif,60
9,KP_ZI251_1_M_14.tif,60
10,KP_ZI251_1_M_14.tif,66
11,KP_ZI251_1_M_14.tif,68
12,KP_ZI251_1_M_14.tif,60
13,KP_ZI251_1_M_14.tif,61
14,KP_ZI251_1_M_14.tif,69
15,KP_ZI251_1_M_14.tif,61
16,KP_ZI251_1_M_14.tif,68
1,KP_ZI251_1_M_13.tif,80
2,KP_ZI251_1_M_13.tif,67
3,KP_ZI251_1_M_13.tif,71
4,KP_ZI251_1_M_13.tif,60
5,KP_ZI251_1_M_13.tif,57
6,KP_ZI251_1_M_13.tif,53
7,KP_ZI251_1_M_13.tif,71
8,KP_ZI251_1_M_13.tif,61
9,KP_ZI251_1_M_13.tif,69
10,KP_ZI251_1_M_13.tif,73
11,KP_ZI251_1_M_13.tif,67
12,KP_ZI251_1_M_13.tif,59
13,KP_ZI251_1_M_13.tif,65
14,KP_ZI251_1_M_13.tif,75
15,KP_ZI251_1_M_13.tif,69
16,KP_ZI251_1_M_13.tif,67
1,KP_ZI251_1_M_12.tif,75
2,KP_ZI251_1_M_12.tif,77
3,KP_ZI251_1_M_12.tif,82
4,KP_ZI251_1_M_12.tif,75
5,KP_ZI251_1_M_12.tif,68
6,KP_ZI251_1_M_12.tif,59
7,KP_ZI251_1_M_12.tif,76
8,KP_ZI251_1_M_12.tif,74
9,KP_ZI251_1_M_12.tif,76
10,KP_ZI251_1_M_12.tif,80
11,KP_ZI251_1_M_12.tif,59
12,KP_ZI251_1_M_12.tif,64
13,KP_ZI251_1_M_12.tif,66
14,KP_ZI251_1_M_12.tif,80
15,KP_ZI251_1_M_12.tif,72
16,KP_ZI251_1_M_12.tif,75
1,KP_ZI251_1_M_11.tif,71
2,KP_ZI251_1_M_11.tif,74
3,KP_ZI251_1_M_11.tif,91
4,KP_ZI251_1_M_11.tif,77
5,KP_ZI251_1_M_11.tif,72
6,KP_ZI251_1_M_11.tif,76
7,KP_ZI251_1_M_11.tif,71
8,KP_ZI251_1_M_11.tif,83
9,KP_ZI251_1_M_11.tif,83
10,KP_ZI251_1_M_11.tif,83
11,KP_ZI251_1_M_11.tif,77
12,KP_ZI251_1_M_11.tif,69
13,KP_ZI251_1_M_11.tif,77
14,KP_ZI251_1_M_11.tif,81
15,KP_ZI251_1_M_11.tif,66
16,KP_ZI251_1_M_11.tif,86
1,KP_ZI251_2_F_07.tif,64
2,KP_ZI251_2_F_07.tif,71
3,KP_ZI251_2_F_07.tif,65
4,KP_ZI251_2_F_07.tif,71
5,KP_ZI251_2_F_07.tif,64
6,KP_ZI251_2_F_07.tif,52
7,KP_ZI251_2_F_07.tif,64
8,KP_ZI251_2_F_07.tif,64
9,KP_ZI251_2_F_07.tif,66
10,KP_ZI251_2_F_07.tif,72
11,KP_ZI251_2_F_07.tif,63
12,KP_ZI251_2_F_07.tif,68
13,KP_ZI251_2_F_07.tif,75
14,KP_ZI251_2_F_07.tif,68
15,KP_ZI251_2_F_07.tif,63
16,KP_ZI251_2_F_07.tif,61
1,KP_ZI251_2_F_08.tif,66
2,KP_ZI251_2_F_08.tif,64
3,KP_ZI251_2_F_08.tif,68
4,KP_ZI251_2_F_08.tif,71
5,KP_ZI251_2_F_08.tif,67
6,KP_ZI251_2_F_08.tif,60
7,KP_ZI251_2_F_08.tif,59
8,KP_ZI251_2_F_08.tif,71
9,KP_ZI251_2_F_08.tif,74
10,KP_ZI251_2_F_08.tif,82
11,KP_ZI251_2_F_08.tif,67
12,KP_ZI251_2_F_08.tif,68
13,KP_ZI251_2_F_08.tif,83
14,KP_ZI251_2_F_08.tif,76
15,KP_ZI251_2_F_08.tif,68
16,KP_ZI251_2_F_08.tif,75
1,KP_ZI251_2_F_06.tif,70
2,KP_ZI251_2_F_06.tif,69
3,KP_ZI251_2_F_06.tif,82
4,KP_ZI251_2_F_06.tif,68
5,KP_ZI251_2_F_06.tif,70
6,KP_ZI251_2_F_06.tif,65
7,KP_ZI251_2_F_06.tif,67
8,KP_ZI251_2_F_06.tif,78
9,KP_ZI251_2_F_06.tif,78
10,KP_ZI251_2_F_06.tif,75
11,KP_ZI251_2_F_06.tif,62
12,KP_ZI251_2_F_06.tif,68
13,KP_ZI251_2_F_06.tif,77
14,KP_ZI251_2_F_06.tif,69
15,KP_ZI251_2_F_06.tif,61
16,KP_ZI251_2_F_06.tif,62
1,KP_ZI251_2_F_05.tif,59
2,KP_ZI251_2_F_05.tif,71
3,KP_ZI251_2_F_05.tif,85
4,KP_ZI251_2_F_05.tif,68
5,KP_ZI251_2_F_05.tif,66
6,KP_ZI251_2_F_05.tif,70
7,KP_ZI251_2_F_05.tif,60
8,KP_ZI251_2_F_05.tif,70
9,KP_ZI251_2_F_05.tif,74
10,KP_ZI251_2_F_05.tif,67
11,KP_ZI251_2_F_05.tif,73
12,KP_ZI251_2_F_05.tif,72
13,KP_ZI251_2_F_05.tif,74
14,KP_ZI251_2_F_05.tif,73
15,KP_ZI251_2_F_05.tif,71
16,KP_ZI251_2_F_05.tif,68
1,KP_ZI251_2_F_04.tif,65
2,KP_ZI251_2_F_04.tif,74
3,KP_ZI251_2_F_04.tif,78
4,KP_ZI251_2_F_04.tif,78
5,KP_ZI251_2_F_04.tif,74
6,KP_ZI251_2_F_04.tif,61
7,KP_ZI251_2_F_04.tif,69
8,KP_ZI251_2_F_04.tif,70
9,KP_ZI251_2_F_04.tif,70
10,KP_ZI251_2_F_04.tif,87
11,KP_ZI251_2_F_04.tif,72
12,KP_ZI251_2_F_04.tif,58
13,KP_ZI251_2_F_04.tif,70
14,KP_ZI251_2_F_04.tif,68
15,KP_ZI251_2_F_04.tif,68
16,KP_ZI251_2_F_04.tif,63
1,KP_ZI251_2_F_03.tif,61
2,KP_ZI251_2_F_03.tif,64
3,KP_ZI251_2_F_03.tif,85
4,KP_ZI251_2_F_03.tif,76
5,KP_ZI251_2_F_03.tif,60
6,KP_ZI251_2_F_03.tif,62
7,KP_ZI251_2_F_03.tif,71
8,KP_ZI251_2_F_03.tif,85
9,KP_ZI251_2_F_03.tif,73
10,KP_ZI251_2_F_03.tif,74
11,KP_ZI251_2_F_03.tif,65
12,KP_ZI251_2_F_03.tif,64
13,KP_ZI251_2_F_03.tif,78
14,KP_ZI251_2_F_03.tif,69
15,KP_ZI251_2_F_03.tif,80
16,KP_ZI251_2_F_03.tif,83
1,KP_ZI251_2_F_02.tif,67
2,KP_ZI251_2_F_02.tif,61
3,KP_ZI251_2_F_02.tif,92
4,KP_ZI251_2_F_02.tif,74
5,KP_ZI251_2_F_02.tif,69
6,KP_ZI251_2_F_02.tif,69
7,KP_ZI251_2_F_02.tif,72
8,KP_ZI251_2_F_02.tif,80
9,KP_ZI251_2_F_02.tif,79
10,KP_ZI251_2_F_02.tif,87
11,KP_ZI251_2_F_02.tif,71
12,KP_ZI251_2_F_02.tif,58
13,KP_ZI251_2_F_02.tif,78
14,KP_ZI251_2_F_02.tif,69
15,KP_ZI251_2_F_02.tif,50
16,KP_ZI251_2_F_02.tif,73
1,KP_ZI251_2_F_01.tif,63
2,KP_ZI251_2_F_01.tif,65
3,KP_ZI251_2_F_01.tif,92
4,KP_ZI251_2_F_01.tif,71
5,KP_ZI251_2_F_01.tif,70
6,KP_ZI251_2_F_01.tif,70
7,KP_ZI251_2_F_01.tif,73
8,KP_ZI251_2_F_01.tif,85
9,KP_ZI251_2_F_01.tif,81
10,KP_ZI251_2_F_01.tif,0
11,KP_ZI251_2_F_01.tif,67
12,KP_ZI251_2_F_01.tif,59
13,KP_ZI251_2_F_01.tif,83
14,KP_ZI251_2_F_01.tif,79
15,KP_ZI251_2_F_01.tif,65
16,KP_ZI251_2_F_01.tif,74
1,KP_ZI251_2_F_20.tif,59
2,KP_ZI251_2_F_20.tif,72
3,KP_ZI251_2_F_20.tif,84
4,KP_ZI251_2_F_20.tif,75
5,KP_ZI251_2_F_20.tif,73
6,KP_ZI251_2_F_20.tif,72
7,KP_ZI251_2_F_20.tif,71
8,KP_ZI251_2_F_20.tif,69
9,KP_ZI251_2_F_20.tif,87
10,KP_ZI251_2_F_20.tif,74
11,KP_ZI251_2_F_20.tif,73
12,KP_ZI251_2_F_20.tif,64
13,KP_ZI251_2_F_20.tif,73
14,KP_ZI251_2_F_20.tif,71
15,KP_ZI251_2_F_20.tif,66
16,KP_ZI251_2_F_20.tif,75
1,KP_ZI251_2_F_19.tif,64
2,KP_ZI251_2_F_19.tif,59
3,KP_ZI251_2_F_19.tif,76
4,KP_ZI251_2_F_19.tif,71
5,KP_ZI251_2_F_19.tif,71
6,KP_ZI251_2_F_19.tif,71
7,KP_ZI251_2_F_19.tif,62
8,KP_ZI251_2_F_19.tif,80
9,KP_ZI251_2_F_19.tif,81
10,KP_ZI251_2_F_19.tif,77
11,KP_ZI251_2_F_19.tif,70
12,KP_ZI251_2_F_19.tif,69
13,KP_ZI251_2_F_19.tif,80
14,KP_ZI251_2_F_19.tif,82
15,KP_ZI251_2_F_19.tif,55
16,KP_ZI251_2_F_19.tif,79
1,KP_ZI251_2_F_18.tif,67
2,KP_ZI251_2_F_18.tif,71
3,KP_ZI251_2_F_18.tif,85
4,KP_ZI251_2_F_18.tif,67
5,KP_ZI251_2_F_18.tif,74
6,KP_ZI251_2_F_18.tif,77
7,KP_ZI251_2_F_18.tif,70
8,KP_ZI251_2_F_18.tif,62
9,KP_ZI251_2_F_18.tif,73
10,KP_ZI251_2_F_18.tif,69
11,KP_ZI251_2_F_18.tif,71
12,KP_ZI251_2_F_18.tif,60
13,KP_ZI251_2_F_18.tif,83
14,KP_ZI251_2_F_18.tif,74
15,KP_ZI251_2_F_18.tif,62
16,KP_ZI251_2_F_18.tif,79
1,KP_ZI251_2_F_17.tif,59
2,KP_ZI251_2_F_17.tif,77
3,KP_ZI251_2_F_17.tif,87
4,KP_ZI251_2_F_17.tif,79
5,KP_ZI251_2_F_17.tif,84
6,KP_ZI251_2_F_17.tif,67
7,KP_ZI251_2_F_17.tif,65
8,KP_ZI251_2_F_17.tif,86
9,KP_ZI251_2_F_17.tif,81
10,KP_ZI251_2_F_17.tif,85
11,KP_ZI251_2_F_17.tif,70
12,KP_ZI251_2_F_17.tif,78
13,KP_ZI251_2_F_17.tif,80
14,KP_ZI251_2_F_17.tif,63
15,KP_ZI251_2_F_17.tif,70
16,KP_ZI251_2_F_17.tif,83
1,KP_ZI251_2_F_16.tif,71
2,KP_ZI251_2_F_16.tif,68
3,KP_ZI251_2_F_16.tif,80
4,KP_ZI251_2_F_16.tif,69
5,KP_ZI251_2_F_16.tif,71
6,KP_ZI251_2_F_16.tif,71
7,KP_ZI251_2_F_16.tif,62
8,KP_ZI251_2_F_16.tif,88
9,KP_ZI251_2_F_16.tif,82
10,KP_ZI251_2_F_16.tif,87
11,KP_ZI251_2_F_16.tif,76
12,KP_ZI251_2_F_16.tif,79
13,KP_ZI251_2_F_16.tif,86
14,KP_ZI251_2_F_16.tif,86
15,KP_ZI251_2_F_16.tif,68
16,KP_ZI251_2_F_16.tif,68
1,KP_ZI251_2_F_15.tif,66
2,KP_ZI251_2_F_15.tif,71
3,KP_ZI251_2_F_15.tif,83
4,KP_ZI251_2_F_15.tif,81
5,KP_ZI251_2_F_15.tif,71
6,KP_ZI251_2_F_15.tif,66
7,KP_ZI251_2_F_15.tif,66
8,KP_ZI251_2_F_15.tif,86
9,KP_ZI251_2_F_15.tif,79
10,KP_ZI251_2_F_15.tif,86
11,KP_ZI251_2_F_15.tif,73
12,KP_ZI251_2_F_15.tif,76
13,KP_ZI251_2_F_15.tif,84
14,KP_ZI251_2_F_15.tif,75
15,KP_ZI251_2_F_15.tif,70
16,KP_ZI251_2_F_15.tif,71
1,KP_ZI251_2_F_14.tif,68
2,KP_ZI251_2_F_14.tif,62
3,KP_ZI251_2_F_14.tif,79
4,KP_ZI251_2_F_14.tif,75
5,KP_ZI251_2_F_14.tif,72
6,KP_ZI251_2_F_14.tif,77
7,KP_ZI251_2_F_14.tif,72
8,KP_ZI251_2_F_14.tif,79
