Wing_ID,trichome_count,Wing_Region
DS_Zi418Ef43_c1217_plate13d_m_3.tif,71,8
DS_Zi418Ef43_c1217_plate13d_m_3.tif,84,9
DS_Zi418Ef43_c1217_plate13d_m_3.tif,83,10
DS_Zi418Ef43_c1217_plate13d_m_3.tif,78,11
DS_Zi418Ef43_c1217_plate13d_m_3.tif,68,12
DS_Zi418Ef43_c1217_plate13d_m_3.tif,75,13
DS_Zi418Ef43_c1217_plate13d_m_3.tif,65,14
DS_Zi418Ef43_c1217_plate13d_m_3.tif,67,15
DS_Zi418Ef43_c1217_plate13d_m_3.tif,74,16
DS_Zi418Ef43_c1217_plate13d_m_5.tif,66,1
DS_Zi418Ef43_c1217_plate13d_m_5.tif,53,2
DS_Zi418Ef43_c1217_plate13d_m_5.tif,72,3
DS_Zi418Ef43_c1217_plate13d_m_5.tif,74,4
DS_Zi418Ef43_c1217_plate13d_m_5.tif,79,5
DS_Zi418Ef43_c1217_plate13d_m_5.tif,58,6
DS_Zi418Ef43_c1217_plate13d_m_5.tif,72,7
DS_Zi418Ef43_c1217_plate13d_m_5.tif,66,8
DS_Zi418Ef43_c1217_plate13d_m_5.tif,83,9
DS_Zi418Ef43_c1217_plate13d_m_5.tif,73,10
DS_Zi418Ef43_c1217_plate13d_m_5.tif,68,11
DS_Zi418Ef43_c1217_plate13d_m_5.tif,70,12
DS_Zi418Ef43_c1217_plate13d_m_5.tif,82,13
DS_Zi418Ef43_c1217_plate13d_m_5.tif,71,14
DS_Zi418Ef43_c1217_plate13d_m_5.tif,66,15
DS_Zi418Ef43_c1217_plate13d_m_5.tif,74,16
DS_Zi418Ef43_c1217_plate13d_m_6.tif,67,1
DS_Zi418Ef43_c1217_plate13d_m_6.tif,57,2
DS_Zi418Ef43_c1217_plate13d_m_6.tif,67,3
DS_Zi418Ef43_c1217_plate13d_m_6.tif,71,4
DS_Zi418Ef43_c1217_plate13d_m_6.tif,77,5
DS_Zi418Ef43_c1217_plate13d_m_6.tif,64,6
DS_Zi418Ef43_c1217_plate13d_m_6.tif,76,7
DS_Zi418Ef43_c1217_plate13d_m_6.tif,75,8
DS_Zi418Ef43_c1217_plate13d_m_6.tif,90,9
DS_Zi418Ef43_c1217_plate13d_m_6.tif,95,10
DS_Zi418Ef43_c1217_plate13d_m_6.tif,71,11
DS_Zi418Ef43_c1217_plate13d_m_6.tif,72,12
DS_Zi418Ef43_c1217_plate13d_m_6.tif,83,13
DS_Zi418Ef43_c1217_plate13d_m_6.tif,61,14
DS_Zi418Ef43_c1217_plate13d_m_6.tif,71,15
DS_Zi418Ef43_c1217_plate13d_m_6.tif,73,16
DS_Zi418Ef43_c1217_plate13d_m_7.tif,69,1
DS_Zi418Ef43_c1217_plate13d_m_7.tif,57,2
DS_Zi418Ef43_c1217_plate13d_m_7.tif,73,3
DS_Zi418Ef43_c1217_plate13d_m_7.tif,79,4
DS_Zi418Ef43_c1217_plate13d_m_7.tif,66,5
DS_Zi418Ef43_c1217_plate13d_m_7.tif,70,6
DS_Zi418Ef43_c1217_plate13d_m_7.tif,74,7
DS_Zi418Ef43_c1217_plate13d_m_7.tif,82,8
DS_Zi418Ef43_c1217_plate13d_m_7.tif,79,9
DS_Zi418Ef43_c1217_plate13d_m_7.tif,87,10
DS_Zi418Ef43_c1217_plate13d_m_7.tif,70,11
DS_Zi418Ef43_c1217_plate13d_m_7.tif,73,12
DS_Zi418Ef43_c1217_plate13d_m_7.tif,79,13
DS_Zi418Ef43_c1217_plate13d_m_7.tif,94,14
DS_Zi418Ef43_c1217_plate13d_m_7.tif,67,15
DS_Zi418Ef43_c1217_plate13d_m_7.tif,71,16
DS_Zi418Ef43_c1217_plate13d_m_8.tif,65,1
DS_Zi418Ef43_c1217_plate13d_m_8.tif,65,2
DS_Zi418Ef43_c1217_plate13d_m_8.tif,66,3
DS_Zi418Ef43_c1217_plate13d_m_8.tif,74,4
DS_Zi418Ef43_c1217_plate13d_m_8.tif,76,5
DS_Zi418Ef43_c1217_plate13d_m_8.tif,67,6
DS_Zi418Ef43_c1217_plate13d_m_8.tif,82,7
DS_Zi418Ef43_c1217_plate13d_m_8.tif,75,8
DS_Zi418Ef43_c1217_plate13d_m_8.tif,86,9
DS_Zi418Ef43_c1217_plate13d_m_8.tif,75,10
DS_Zi418Ef43_c1217_plate13d_m_8.tif,70,11
DS_Zi418Ef43_c1217_plate13d_m_8.tif,73,12
DS_Zi418Ef43_c1217_plate13d_m_8.tif,79,13
DS_Zi418Ef43_c1217_plate13d_m_8.tif,61,14
DS_Zi418Ef43_c1217_plate13d_m_8.tif,56,15
DS_Zi418Ef43_c1217_plate13d_m_8.tif,72,16
DS_Zi418Ef43_c1217_plate13d_m_9.tif,90,1
DS_Zi418Ef43_c1217_plate13d_m_9.tif,85,2
DS_Zi418Ef43_c1217_plate13d_m_9.tif,83,3
DS_Zi418Ef43_c1217_plate13d_m_9.tif,81,4
DS_Zi418Ef43_c1217_plate13d_m_9.tif,75,5
DS_Zi418Ef43_c1217_plate13d_m_9.tif,73,6
DS_Zi418Ef43_c1217_plate13d_m_9.tif,83,7
DS_Zi418Ef43_c1217_plate13d_m_9.tif,80,8
DS_Zi418Ef43_c1217_plate13d_m_9.tif,87,9
DS_Zi418Ef43_c1217_plate13d_m_9.tif,80,10
DS_Zi418Ef43_c1217_plate13d_m_9.tif,77,11
DS_Zi418Ef43_c1217_plate13d_m_9.tif,67,12
DS_Zi418Ef43_c1217_plate13d_m_9.tif,89,13
DS_Zi418Ef43_c1217_plate13d_m_9.tif,88,14
DS_Zi418Ef43_c1217_plate13d_m_9.tif,74,15
DS_Zi418Ef43_c1217_plate13d_m_9.tif,82,16
DS_Zi418Ef43_c1217_plate13d_m_10.tif,79,1
DS_Zi418Ef43_c1217_plate13d_m_10.tif,80,2
DS_Zi418Ef43_c1217_plate13d_m_10.tif,78,3
DS_Zi418Ef43_c1217_plate13d_m_10.tif,73,4
DS_Zi418Ef43_c1217_plate13d_m_10.tif,78,5
DS_Zi418Ef43_c1217_plate13d_m_10.tif,69,6
DS_Zi418Ef43_c1217_plate13d_m_10.tif,80,7
DS_Zi418Ef43_c1217_plate13d_m_10.tif,83,8
DS_Zi418Ef43_c1217_plate13d_m_10.tif,100,9
DS_Zi418Ef43_c1217_plate13d_m_10.tif,93,10
DS_Zi418Ef43_c1217_plate13d_m_10.tif,81,11
DS_Zi418Ef43_c1217_plate13d_m_10.tif,75,12
DS_Zi418Ef43_c1217_plate13d_m_10.tif,88,13
DS_Zi418Ef43_c1217_plate13d_m_10.tif,86,14
DS_Zi418Ef43_c1217_plate13d_m_10.tif,76,15
DS_Zi418Ef43_c1217_plate13d_m_10.tif,79,16
DS_Zi418Ef43_c1217_plate13d_m_11.tif,81,1
DS_Zi418Ef43_c1217_plate13d_m_11.tif,66,2
DS_Zi418Ef43_c1217_plate13d_m_11.tif,69,3
DS_Zi418Ef43_c1217_plate13d_m_11.tif,77,4
DS_Zi418Ef43_c1217_plate13d_m_11.tif,70,5
DS_Zi418Ef43_c1217_plate13d_m_11.tif,70,6
DS_Zi418Ef43_c1217_plate13d_m_11.tif,74,7
DS_Zi418Ef43_c1217_plate13d_m_11.tif,87,8
DS_Zi418Ef43_c1217_plate13d_m_11.tif,101,9
DS_Zi418Ef43_c1217_plate13d_m_11.tif,96,10
DS_Zi418Ef43_c1217_plate13d_m_11.tif,81,11
DS_Zi418Ef43_c1217_plate13d_m_11.tif,78,12
DS_Zi418Ef43_c1217_plate13d_m_11.tif,84,13
DS_Zi418Ef43_c1217_plate13d_m_11.tif,80,14
DS_Zi418Ef43_c1217_plate13d_m_11.tif,70,15
DS_Zi418Ef43_c1217_plate13d_m_11.tif,82,16
DS_Zi418Ef43_c1217_plate13d_m_12.tif,77,1
DS_Zi418Ef43_c1217_plate13d_m_12.tif,75,2
DS_Zi418Ef43_c1217_plate13d_m_12.tif,86,3
DS_Zi418Ef43_c1217_plate13d_m_12.tif,69,4
DS_Zi418Ef43_c1217_plate13d_m_12.tif,76,5
DS_Zi418Ef43_c1217_plate13d_m_12.tif,67,6
DS_Zi418Ef43_c1217_plate13d_m_12.tif,72,7
DS_Zi418Ef43_c1217_plate13d_m_12.tif,78,8
DS_Zi418Ef43_c1217_plate13d_m_12.tif,80,9
DS_Zi418Ef43_c1217_plate13d_m_12.tif,102,10
DS_Zi418Ef43_c1217_plate13d_m_12.tif,70,11
DS_Zi418Ef43_c1217_plate13d_m_12.tif,75,12
DS_Zi418Ef43_c1217_plate13d_m_12.tif,82,13
DS_Zi418Ef43_c1217_plate13d_m_12.tif,88,14
DS_Zi418Ef43_c1217_plate13d_m_12.tif,72,15
DS_Zi418Ef43_c1217_plate13d_m_12.tif,70,16
DS_Zi418Ef43_c1217_plate13e_f_1.tif,63,1
DS_Zi418Ef43_c1217_plate13e_f_1.tif,76,2
DS_Zi418Ef43_c1217_plate13e_f_1.tif,56,3
DS_Zi418Ef43_c1217_plate13e_f_1.tif,71,4
DS_Zi418Ef43_c1217_plate13e_f_1.tif,80,5
DS_Zi418Ef43_c1217_plate13e_f_1.tif,73,6
DS_Zi418Ef43_c1217_plate13e_f_1.tif,62,7
DS_Zi418Ef43_c1217_plate13e_f_1.tif,74,8
DS_Zi418Ef43_c1217_plate13e_f_1.tif,82,9
DS_Zi418Ef43_c1217_plate13e_f_1.tif,85,10
DS_Zi418Ef43_c1217_plate13e_f_1.tif,76,11
DS_Zi418Ef43_c1217_plate13e_f_1.tif,73,12
DS_Zi418Ef43_c1217_plate13e_f_1.tif,74,13
DS_Zi418Ef43_c1217_plate13e_f_1.tif,80,14
DS_Zi418Ef43_c1217_plate13e_f_1.tif,64,15
DS_Zi418Ef43_c1217_plate13e_f_1.tif,79,16
DS_Zi418Ef43_c1217_plate13e_f_2.tif,59,1
DS_Zi418Ef43_c1217_plate13e_f_2.tif,62,2
DS_Zi418Ef43_c1217_plate13e_f_2.tif,71,3
DS_Zi418Ef43_c1217_plate13e_f_2.tif,64,4
DS_Zi418Ef43_c1217_plate13e_f_2.tif,67,5
DS_Zi418Ef43_c1217_plate13e_f_2.tif,61,6
DS_Zi418Ef43_c1217_plate13e_f_2.tif,67,7
DS_Zi418Ef43_c1217_plate13e_f_2.tif,76,8
DS_Zi418Ef43_c1217_plate13e_f_2.tif,94,9
DS_Zi418Ef43_c1217_plate13e_f_2.tif,81,10
DS_Zi418Ef43_c1217_plate13e_f_2.tif,67,11
DS_Zi418Ef43_c1217_plate13e_f_2.tif,62,12
DS_Zi418Ef43_c1217_plate13e_f_2.tif,61,13
DS_Zi418Ef43_c1217_plate13e_f_2.tif,71,14
DS_Zi418Ef43_c1217_plate13e_f_2.tif,62,15
DS_Zi418Ef43_c1217_plate13e_f_2.tif,69,16
DS_Zi418Ef43_c1217_plate13e_f_3.tif,58,1
DS_Zi418Ef43_c1217_plate13e_f_3.tif,65,2
DS_Zi418Ef43_c1217_plate13e_f_3.tif,78,3
DS_Zi418Ef43_c1217_plate13e_f_3.tif,69,4
DS_Zi418Ef43_c1217_plate13e_f_3.tif,76,5
DS_Zi418Ef43_c1217_plate13e_f_3.tif,65,6
DS_Zi418Ef43_c1217_plate13e_f_3.tif,61,7
DS_Zi418Ef43_c1217_plate13e_f_3.tif,74,8
DS_Zi418Ef43_c1217_plate13e_f_3.tif,77,9
DS_Zi418Ef43_c1217_plate13e_f_3.tif,74,10
DS_Zi418Ef43_c1217_plate13e_f_3.tif,70,11
DS_Zi418Ef43_c1217_plate13e_f_3.tif,61,12
DS_Zi418Ef43_c1217_plate13e_f_3.tif,72,13
DS_Zi418Ef43_c1217_plate13e_f_3.tif,68,14
DS_Zi418Ef43_c1217_plate13e_f_3.tif,57,15
DS_Zi418Ef43_c1217_plate13e_f_3.tif,72,16
DS_Zi418Ef43_c1217_plate13e_f_4.tif,72,1
DS_Zi418Ef43_c1217_plate13e_f_4.tif,67,2
DS_Zi418Ef43_c1217_plate13e_f_4.tif,69,3
DS_Zi418Ef43_c1217_plate13e_f_4.tif,83,4
DS_Zi418Ef43_c1217_plate13e_f_4.tif,87,5
DS_Zi418Ef43_c1217_plate13e_f_4.tif,69,6
DS_Zi418Ef43_c1217_plate13e_f_4.tif,69,7
DS_Zi418Ef43_c1217_plate13e_f_4.tif,83,8
DS_Zi418Ef43_c1217_plate13e_f_4.tif,85,9
DS_Zi418Ef43_c1217_plate13e_f_4.tif,82,10
DS_Zi418Ef43_c1217_plate13e_f_4.tif,69,11
DS_Zi418Ef43_c1217_plate13e_f_4.tif,80,12
DS_Zi418Ef43_c1217_plate13e_f_4.tif,73,13
DS_Zi418Ef43_c1217_plate13e_f_4.tif,74,14
DS_Zi418Ef43_c1217_plate13e_f_4.tif,61,15
DS_Zi418Ef43_c1217_plate13e_f_4.tif,71,16
DS_Zi418Ef43_c1217_plate13e_f_5.tif,67,1
DS_Zi418Ef43_c1217_plate13e_f_5.tif,55,2
DS_Zi418Ef43_c1217_plate13e_f_5.tif,64,3
DS_Zi418Ef43_c1217_plate13e_f_5.tif,69,4
DS_Zi418Ef43_c1217_plate13e_f_5.tif,69,5
DS_Zi418Ef43_c1217_plate13e_f_5.tif,66,6
DS_Zi418Ef43_c1217_plate13e_f_5.tif,66,7
DS_Zi418Ef43_c1217_plate13e_f_5.tif,69,8
DS_Zi418Ef43_c1217_plate13e_f_5.tif,83,9
DS_Zi418Ef43_c1217_plate13e_f_5.tif,82,10
DS_Zi418Ef43_c1217_plate13e_f_5.tif,79,11
DS_Zi418Ef43_c1217_plate13e_f_5.tif,72,12
DS_Zi418Ef43_c1217_plate13e_f_5.tif,85,13
DS_Zi418Ef43_c1217_plate13e_f_5.tif,66,14
DS_Zi418Ef43_c1217_plate13e_f_5.tif,66,15
DS_Zi418Ef43_c1217_plate13e_f_5.tif,71,16
DS_Zi418Ef43_c1217_plate13e_f_6.tif,63,1
DS_Zi418Ef43_c1217_plate13e_f_6.tif,64,2
DS_Zi418Ef43_c1217_plate13e_f_6.tif,60,3
DS_Zi418Ef43_c1217_plate13e_f_6.tif,64,4
DS_Zi418Ef43_c1217_plate13e_f_6.tif,66,5
DS_Zi418Ef43_c1217_plate13e_f_6.tif,70,6
DS_Zi418Ef43_c1217_plate13e_f_6.tif,68,7
DS_Zi418Ef43_c1217_plate13e_f_6.tif,71,8
DS_Zi418Ef43_c1217_plate13e_f_6.tif,76,9
DS_Zi418Ef43_c1217_plate13e_f_6.tif,76,10
DS_Zi418Ef43_c1217_plate13e_f_6.tif,71,11
DS_Zi418Ef43_c1217_plate13e_f_6.tif,77,12
DS_Zi418Ef43_c1217_plate13e_f_6.tif,69,13
DS_Zi418Ef43_c1217_plate13e_f_6.tif,103,14
DS_Zi418Ef43_c1217_plate13e_f_6.tif,64,15
DS_Zi418Ef43_c1217_plate13e_f_6.tif,65,16
DS_Zi418Ef43_c1217_plate13e_f_7.tif,60,1
DS_Zi418Ef43_c1217_plate13e_f_7.tif,58,2
DS_Zi418Ef43_c1217_plate13e_f_7.tif,67,3
DS_Zi418Ef43_c1217_plate13e_f_7.tif,67,4
DS_Zi418Ef43_c1217_plate13e_f_7.tif,62,5
DS_Zi418Ef43_c1217_plate13e_f_7.tif,60,6
DS_Zi418Ef43_c1217_plate13e_f_7.tif,68,7
DS_Zi418Ef43_c1217_plate13e_f_7.tif,64,8
DS_Zi418Ef43_c1217_plate13e_f_7.tif,77,9
DS_Zi418Ef43_c1217_plate13e_f_7.tif,74,10
DS_Zi418Ef43_c1217_plate13e_f_7.tif,66,11
DS_Zi418Ef43_c1217_plate13e_f_7.tif,68,12
DS_Zi418Ef43_c1217_plate13e_f_7.tif,83,13
DS_Zi418Ef43_c1217_plate13e_f_7.tif,67,14
DS_Zi418Ef43_c1217_plate13e_f_7.tif,61,15
DS_Zi418Ef43_c1217_plate13e_f_7.tif,66,16
DS_Zi418Ef43_c1217_plate13e_f_8.tif,63,1
DS_Zi418Ef43_c1217_plate13e_f_8.tif,56,2
DS_Zi418Ef43_c1217_plate13e_f_8.tif,67,3
DS_Zi418Ef43_c1217_plate13e_f_8.tif,64,4
DS_Zi418Ef43_c1217_plate13e_f_8.tif,69,5
DS_Zi418Ef43_c1217_plate13e_f_8.tif,66,6
DS_Zi418Ef43_c1217_plate13e_f_8.tif,76,7
DS_Zi418Ef43_c1217_plate13e_f_8.tif,76,8
DS_Zi418Ef43_c1217_plate13e_f_8.tif,72,9
DS_Zi418Ef43_c1217_plate13e_f_8.tif,69,10
DS_Zi418Ef43_c1217_plate13e_f_8.tif,73,11
DS_Zi418Ef43_c1217_plate13e_f_8.tif,66,12
DS_Zi418Ef43_c1217_plate13e_f_8.tif,70,13
DS_Zi418Ef43_c1217_plate13e_f_8.tif,77,14
DS_Zi418Ef43_c1217_plate13e_f_8.tif,57,15
DS_Zi418Ef43_c1217_plate13e_f_8.tif,65,16
DS_Zi418Ef43_c1217_plate13e_f_9.tif,66,1
DS_Zi418Ef43_c1217_plate13e_f_9.tif,58,2
DS_Zi418Ef43_c1217_plate13e_f_9.tif,66,3
DS_Zi418Ef43_c1217_plate13e_f_9.tif,65,4
DS_Zi418Ef43_c1217_plate13e_f_9.tif,72,5
DS_Zi418Ef43_c1217_plate13e_f_9.tif,62,6
DS_Zi418Ef43_c1217_plate13e_f_9.tif,57,7
DS_Zi418Ef43_c1217_plate13e_f_9.tif,62,8
DS_Zi418Ef43_c1217_plate13e_f_9.tif,69,9
DS_Zi418Ef43_c1217_plate13e_f_9.tif,69,10
DS_Zi418Ef43_c1217_plate13e_f_9.tif,74,11
DS_Zi418Ef43_c1217_plate13e_f_9.tif,61,12
DS_Zi418Ef43_c1217_plate13e_f_9.tif,69,13
DS_Zi418Ef43_c1217_plate13e_f_9.tif,77,14
DS_Zi418Ef43_c1217_plate13e_f_9.tif,63,15
DS_Zi418Ef43_c1217_plate13e_f_9.tif,63,16
DS_Zi418Ef43_c1217_plate13e_f_10.tif,58,1
DS_Zi418Ef43_c1217_plate13e_f_10.tif,65,2
DS_Zi418Ef43_c1217_plate13e_f_10.tif,70,3
DS_Zi418Ef43_c1217_plate13e_f_10.tif,68,4
DS_Zi418Ef43_c1217_plate13e_f_10.tif,74,5
DS_Zi418Ef43_c1217_plate13e_f_10.tif,58,6
DS_Zi418Ef43_c1217_plate13e_f_10.tif,68,7
DS_Zi418Ef43_c1217_plate13e_f_10.tif,74,8
DS_Zi418Ef43_c1217_plate13e_f_10.tif,80,9
DS_Zi418Ef43_c1217_plate13e_f_10.tif,69,10
DS_Zi418Ef43_c1217_plate13e_f_10.tif,70,11
DS_Zi418Ef43_c1217_plate13e_f_10.tif,64,12
DS_Zi418Ef43_c1217_plate13e_f_10.tif,71,13
DS_Zi418Ef43_c1217_plate13e_f_10.tif,64,14
DS_Zi418Ef43_c1217_plate13e_f_10.tif,65,15
DS_Zi418Ef43_c1217_plate13e_f_10.tif,77,16
DS_Zi418Ef43_c1217_plate13e_f_11.tif,65,1
DS_Zi418Ef43_c1217_plate13e_f_11.tif,62,2
DS_Zi418Ef43_c1217_plate13e_f_11.tif,67,3
DS_Zi418Ef43_c1217_plate13e_f_11.tif,73,4
DS_Zi418Ef43_c1217_plate13e_f_11.tif,67,5
DS_Zi418Ef43_c1217_plate13e_f_11.tif,62,6
DS_Zi418Ef43_c1217_plate13e_f_11.tif,73,7
DS_Zi418Ef43_c1217_plate13e_f_11.tif,72,8
DS_Zi418Ef43_c1217_plate13e_f_11.tif,74,9
DS_Zi418Ef43_c1217_plate13e_f_11.tif,70,10
DS_Zi418Ef43_c1217_plate13e_f_11.tif,75,11
DS_Zi418Ef43_c1217_plate13e_f_11.tif,60,12
DS_Zi418Ef43_c1217_plate13e_f_11.tif,68,13
DS_Zi418Ef43_c1217_plate13e_f_11.tif,81,14
DS_Zi418Ef43_c1217_plate13e_f_11.tif,55,15
DS_Zi418Ef43_c1217_plate13e_f_11.tif,71,16
DS_Zi418Ef43_c1217_plate13e_f_12.tif,56,1
DS_Zi418Ef43_c1217_plate13e_f_12.tif,65,2
DS_Zi418Ef43_c1217_plate13e_f_12.tif,66,3
DS_Zi418Ef43_c1217_plate13e_f_12.tif,78,4
DS_Zi418Ef43_c1217_plate13e_f_12.tif,64,5
DS_Zi418Ef43_c1217_plate13e_f_12.tif,62,6
DS_Zi418Ef43_c1217_plate13e_f_12.tif,71,7
DS_Zi418Ef43_c1217_plate13e_f_12.tif,75,8
DS_Zi418Ef43_c1217_plate13e_f_12.tif,84,9
DS_Zi418Ef43_c1217_plate13e_f_12.tif,74,10
DS_Zi418Ef43_c1217_plate13e_f_12.tif,67,11
DS_Zi418Ef43_c1217_plate13e_f_12.tif,65,12
DS_Zi418Ef43_c1217_plate13e_f_12.tif,71,13
DS_Zi418Ef43_c1217_plate13e_f_12.tif,79,14
DS_Zi418Ef43_c1217_plate13e_f_12.tif,72,15
DS_Zi418Ef43_c1217_plate13e_f_12.tif,75,16
DS_Zi418Ef43_c1217_plate13f_m_1.tif,75,1
DS_Zi418Ef43_c1217_plate13f_m_1.tif,74,2
DS_Zi418Ef43_c1217_plate13f_m_1.tif,71,3
DS_Zi418Ef43_c1217_plate13f_m_1.tif,70,4
DS_Zi418Ef43_c1217_plate13f_m_1.tif,68,5
DS_Zi418Ef43_c1217_plate13f_m_1.tif,73,6
DS_Zi418Ef43_c1217_plate13f_m_1.tif,76,7
DS_Zi418Ef43_c1217_plate13f_m_1.tif,79,8
DS_Zi418Ef43_c1217_plate13f_m_1.tif,91,9
DS_Zi418Ef43_c1217_plate13f_m_1.tif,97,10
DS_Zi418Ef43_c1217_plate13f_m_1.tif,74,11
DS_Zi418Ef43_c1217_plate13f_m_1.tif,71,12
DS_Zi418Ef43_c1217_plate13f_m_1.tif,74,13
DS_Zi418Ef43_c1217_plate13f_m_1.tif,86,14
DS_Zi418Ef43_c1217_plate13f_m_1.tif,71,15
DS_Zi418Ef43_c1217_plate13f_m_1.tif,76,16
DS_Zi418Ef43_c1217_plate13f_m_2.tif,67,1
DS_Zi418Ef43_c1217_plate13f_m_2.tif,62,2
DS_Zi418Ef43_c1217_plate13f_m_2.tif,77,3
DS_Zi418Ef43_c1217_plate13f_m_2.tif,80,4
DS_Zi418Ef43_c1217_plate13f_m_2.tif,79,5
DS_Zi418Ef43_c1217_plate13f_m_2.tif,70,6
DS_Zi418Ef43_c1217_plate13f_m_2.tif,70,7
DS_Zi418Ef43_c1217_plate13f_m_2.tif,71,8
DS_Zi418Ef43_c1217_plate13f_m_2.tif,83,9
DS_Zi418Ef43_c1217_plate13f_m_2.tif,90,10
DS_Zi418Ef43_c1217_plate13f_m_2.tif,77,11
DS_Zi418Ef43_c1217_plate13f_m_2.tif,75,12
DS_Zi418Ef43_c1217_plate13f_m_2.tif,83,13
DS_Zi418Ef43_c1217_plate13f_m_2.tif,61,14
DS_Zi418Ef43_c1217_plate13f_m_2.tif,69,15
DS_Zi418Ef43_c1217_plate13f_m_2.tif,78,16
DS_Zi418Ef43_c1217_plate13f_m_3.tif,73,1
DS_Zi418Ef43_c1217_plate13f_m_3.tif,67,2
DS_Zi418Ef43_c1217_plate13f_m_3.tif,74,3
DS_Zi418Ef43_c1217_plate13f_m_3.tif,77,4
DS_Zi418Ef43_c1217_plate13f_m_3.tif,69,5
DS_Zi418Ef43_c1217_plate13f_m_3.tif,73,6
DS_Zi418Ef43_c1217_plate13f_m_3.tif,74,7
DS_Zi418Ef43_c1217_plate13f_m_3.tif,75,8
DS_Zi418Ef43_c1217_plate13f_m_3.tif,89,9
DS_Zi418Ef43_c1217_plate13f_m_3.tif,77,10
DS_Zi418Ef43_c1217_plate13f_m_3.tif,74,11
DS_Zi418Ef43_c1217_plate13f_m_3.tif,69,12
DS_Zi418Ef43_c1217_plate13f_m_3.tif,80,13
DS_Zi418Ef43_c1217_plate13f_m_3.tif,84,14
DS_Zi418Ef43_c1217_plate13f_m_3.tif,59,15
DS_Zi418Ef43_c1217_plate13f_m_3.tif,77,16
DS_Zi418Ef43_c1217_plate13f_m_4.tif,74,1
DS_Zi418Ef43_c1217_plate13f_m_4.tif,68,2
DS_Zi418Ef43_c1217_plate13f_m_4.tif,76,3
DS_Zi418Ef43_c1217_plate13f_m_4.tif,82,4
DS_Zi418Ef43_c1217_plate13f_m_4.tif,83,5
DS_Zi418Ef43_c1217_plate13f_m_4.tif,70,6
DS_Zi418Ef43_c1217_plate13f_m_4.tif,72,7
DS_Zi418Ef43_c1217_plate13f_m_4.tif,73,8
DS_Zi418Ef43_c1217_plate13f_m_4.tif,87,9
DS_Zi418Ef43_c1217_plate13f_m_4.tif,95,10
DS_Zi418Ef43_c1217_plate13f_m_4.tif,73,11
DS_Zi418Ef43_c1217_plate13f_m_4.tif,74,12
DS_Zi418Ef43_c1217_plate13f_m_4.tif,77,13
DS_Zi418Ef43_c1217_plate13f_m_4.tif,70,14
DS_Zi418Ef43_c1217_plate13f_m_4.tif,64,15
DS_Zi418Ef43_c1217_plate13f_m_4.tif,70,16
DS_Zi418Ef43_c1217_plate13f_m_5.tif,80,1
DS_Zi418Ef43_c1217_plate13f_m_5.tif,58,2
DS_Zi418Ef43_c1217_plate13f_m_5.tif,64,3
DS_Zi418Ef43_c1217_plate13f_m_5.tif,61,4
DS_Zi418Ef43_c1217_plate13f_m_5.tif,81,5
DS_Zi418Ef43_c1217_plate13f_m_5.tif,66,6
DS_Zi418Ef43_c1217_plate13f_m_5.tif,70,7
DS_Zi418Ef43_c1217_plate13f_m_5.tif,84,8
DS_Zi418Ef43_c1217_plate13f_m_5.tif,81,9
DS_Zi418Ef43_c1217_plate13f_m_5.tif,83,10
DS_Zi418Ef43_c1217_plate13f_m_5.tif,86,11
DS_Zi418Ef43_c1217_plate13f_m_5.tif,76,12
DS_Zi418Ef43_c1217_plate13f_m_5.tif,80,13
DS_Zi418Ef43_c1217_plate13f_m_5.tif,62,14
DS_Zi418Ef43_c1217_plate13f_m_5.tif,75,15
DS_Zi418Ef43_c1217_plate13f_m_5.tif,82,16
DS_Zi418Ef43_c1217_plate13f_m_6.tif,83,1
DS_Zi418Ef43_c1217_plate13f_m_6.tif,77,2
DS_Zi418Ef43_c1217_plate13f_m_6.tif,95,3
DS_Zi418Ef43_c1217_plate13f_m_6.tif,81,4
DS_Zi418Ef43_c1217_plate13f_m_6.tif,79,5
DS_Zi418Ef43_c1217_plate13f_m_6.tif,91,6
DS_Zi418Ef43_c1217_plate13f_m_6.tif,82,7
DS_Zi418Ef43_c1217_plate13f_m_6.tif,83,8
DS_Zi418Ef43_c1217_plate13f_m_6.tif,92,9
DS_Zi418Ef43_c1217_plate13f_m_6.tif,91,10
DS_Zi418Ef43_c1217_plate13f_m_6.tif,84,11
DS_Zi418Ef43_c1217_plate13f_m_6.tif,66,12
DS_Zi418Ef43_c1217_plate13f_m_6.tif,90,13
DS_Zi418Ef43_c1217_plate13f_m_6.tif,89,14
DS_Zi418Ef43_c1217_plate13f_m_6.tif,69,15
DS_Zi418Ef43_c1217_plate13f_m_6.tif,87,16
DS_Zi418Ef43_c1217_plate13f_m_7.tif,73,1
DS_Zi418Ef43_c1217_plate13f_m_7.tif,72,2
DS_Zi418Ef43_c1217_plate13f_m_7.tif,80,3
DS_Zi418Ef43_c1217_plate13f_m_7.tif,76,4
DS_Zi418Ef43_c1217_plate13f_m_7.tif,65,5
DS_Zi418Ef43_c1217_plate13f_m_7.tif,68,6
DS_Zi418Ef43_c1217_plate13f_m_7.tif,71,7
DS_Zi418Ef43_c1217_plate13f_m_7.tif,84,8
DS_Zi418Ef43_c1217_plate13f_m_7.tif,93,9
DS_Zi418Ef43_c1217_plate13f_m_7.tif,78,10
DS_Zi418Ef43_c1217_plate13f_m_7.tif,65,11
